Trace [timestamp=1438174357, ssid=Universite de Lorraine, signal=42, données GPS=48.669037,6.1549]
Trace [timestamp=1438174493, ssid=freebox_msc, signal=26, données GPS=48.668965,6.156108]
Trace [timestamp=1438174494, ssid=freebox_msc, signal=28, données GPS=48.668988,6.156125]
Trace [timestamp=1438174495, ssid=freebox_msc, signal=28, données GPS=48.669018,6.156147]
Trace [timestamp=1438174497, ssid=freebox_msc, signal=28, données GPS=48.669095,6.156183]
Trace [timestamp=1438174498, ssid=freebox_msc, signal=28, données GPS=48.669128,6.156208]
Trace [timestamp=1438174500, ssid=freebox_msc, signal=28, données GPS=48.669192,6.156263]
Trace [timestamp=1438174501, ssid=freebox_msc, signal=28, données GPS=48.669212,6.156282]
Trace [timestamp=1438174503, ssid=freebox_msc, signal=28, données GPS=48.669233,6.156315]
Trace [timestamp=1438174504, ssid=freebox_msc, signal=28, données GPS=48.669242,6.156333]
Trace [timestamp=1438174505, ssid=freebox_msc, signal=26, données GPS=48.66926,6.156362]
Trace [timestamp=1438174507, ssid=freebox_msc, signal=26, données GPS=48.669293,6.156425]
Trace [timestamp=1438174508, ssid=freebox_msc, signal=26, données GPS=48.669322,6.156467]
Trace [timestamp=1438174510, ssid=freebox_msc, signal=26, données GPS=48.669362,6.15655]
Trace [timestamp=1438174511, ssid=freebox_msc, signal=28, données GPS=48.669382,6.156582]
Trace [timestamp=1438174513, ssid=freebox_msc, signal=28, données GPS=48.66942,6.156637]
Trace [timestamp=1438174514, ssid=freebox_msc, signal=28, données GPS=48.669428,6.156657]
Trace [timestamp=1438174515, ssid=freebox_msc, signal=28, données GPS=48.669432,6.156668]
Trace [timestamp=1438174517, ssid=freebox_msc, signal=28, données GPS=48.669465,6.156728]
Trace [timestamp=1438174518, ssid=freebox_msc, signal=28, données GPS=48.669487,6.156748]
Trace [timestamp=1438174520, ssid=freebox_msc, signal=28, données GPS=48.66951,6.156708]
Trace [timestamp=1438174521, ssid=freebox_msc, signal=28, données GPS=48.669513,6.156665]
Trace [timestamp=1438174522, ssid=freebox_msc, signal=28, données GPS=48.669515,6.156603]
Trace [timestamp=1438174528, ssid=freebox_msc, signal=25, données GPS=48.669487,6.156227]
Trace [timestamp=1438174529, ssid=freebox_msc, signal=25, données GPS=48.669487,6.156163]
Trace [timestamp=1438174531, ssid=freebox_msc, signal=23, données GPS=48.669482,6.156063]
Trace [timestamp=1438174532, ssid=freebox_msc, signal=23, données GPS=48.669468,6.156005]
Trace [timestamp=1438174534, ssid=freebox_msc, signal=23, données GPS=48.669428,6.15592]
Trace [timestamp=1438174535, ssid=freebox_msc, signal=23, données GPS=48.66941,6.155882]
Trace [timestamp=1438174537, ssid=freebox_msc, signal=26, données GPS=48.669397,6.155775]
Trace [timestamp=1438174538, ssid=freebox_msc, signal=28, données GPS=48.669387,6.155723]
Trace [timestamp=1438174539, ssid=freebox_msc, signal=28, données GPS=48.669373,6.155673]
Trace [timestamp=1438174541, ssid=freebox_msc, signal=28, données GPS=48.669353,6.155588]
Trace [timestamp=1438174542, ssid=freebox_msc, signal=28, données GPS=48.669345,6.155558]
Trace [timestamp=1438174544, ssid=freebox_msc, signal=28, données GPS=48.669322,6.155537]
Trace [timestamp=1438174545, ssid=freebox_msc, signal=28, données GPS=48.669315,6.155535]
Trace [timestamp=1438174546, ssid=freebox_msc, signal=28, données GPS=48.669313,6.155538]
Trace [timestamp=1438174548, ssid=freebox_msc, signal=28, données GPS=48.669313,6.155535]
Trace [timestamp=1438174549, ssid=freebox_msc, signal=28, données GPS=48.669318,6.155528]
Trace [timestamp=1438174551, ssid=freebox_msc, signal=28, données GPS=48.669325,6.155508]
Trace [timestamp=1438174552, ssid=freebox_msc, signal=28, données GPS=48.669325,6.155502]
Trace [timestamp=1438174554, ssid=freebox_msc, signal=28, données GPS=48.669307,6.15547]
Trace [timestamp=1438174555, ssid=freebox_msc, signal=28, données GPS=48.669287,6.155423]
Trace [timestamp=1438174556, ssid=freebox_msc, signal=28, données GPS=48.669285,6.15543]
Trace [timestamp=1438174558, ssid=freebox_msc, signal=28, données GPS=48.669283,6.155452]
Trace [timestamp=1438174559, ssid=freebox_msc, signal=28, données GPS=48.669285,6.155485]
Trace [timestamp=1438174569, ssid=freebox_msc, signal=26, données GPS=48.66926,6.155833]
Trace [timestamp=1438174571, ssid=freebox_msc, signal=26, données GPS=48.669252,6.15584]
Trace [timestamp=1438174572, ssid=freebox_msc, signal=26, données GPS=48.669245,6.155835]
Trace [timestamp=1438174573, ssid=freebox_msc, signal=26, données GPS=48.66924,6.155835]
Trace [timestamp=1438174575, ssid=freebox_msc, signal=26, données GPS=48.669218,6.155793]
Trace [timestamp=1438174576, ssid=freebox_msc, signal=26, données GPS=48.669213,6.155763]
Trace [timestamp=1438174578, ssid=freebox_msc, signal=26, données GPS=48.669207,6.155675]
Trace [timestamp=1438174579, ssid=freebox_msc, signal=26, données GPS=48.669193,6.155612]
Trace [timestamp=1438174580, ssid=freebox_msc, signal=26, données GPS=48.669185,6.155558]
Trace [timestamp=1438174582, ssid=freebox_msc, signal=26, données GPS=48.669158,6.155453]
Trace [timestamp=1438174583, ssid=freebox_msc, signal=23, données GPS=48.669135,6.155422]
Trace [timestamp=1438174585, ssid=freebox_msc, signal=23, données GPS=48.669082,6.155425]
Trace [timestamp=1438174586, ssid=freebox_msc, signal=23, données GPS=48.66906,6.15546]
Trace [timestamp=1438174588, ssid=freebox_msc, signal=26, données GPS=48.669042,6.155567]
Trace [timestamp=1438174589, ssid=freebox_msc, signal=26, données GPS=48.669045,6.155628]
Trace [timestamp=1438174592, ssid=freebox_msc, signal=28, données GPS=48.669053,6.15582]
Trace [timestamp=1438174593, ssid=freebox_msc, signal=28, données GPS=48.669045,6.155882]
Trace [timestamp=1438174595, ssid=freebox_msc, signal=28, données GPS=48.66905,6.155982]
Trace [timestamp=1438174596, ssid=freebox_msc, signal=28, données GPS=48.669068,6.15602]
Trace [timestamp=1438174597, ssid=freebox_msc, signal=28, données GPS=48.669093,6.156057]
Trace [timestamp=1438174599, ssid=freebox_msc, signal=28, données GPS=48.66915,6.156093]
Trace [timestamp=1438174600, ssid=freebox_msc, signal=28, données GPS=48.66919,6.156092]
Trace [timestamp=1438174602, ssid=freebox_msc, signal=28, données GPS=48.669217,6.156018]
Trace [timestamp=1438174607, ssid=freebox_msc, signal=26, données GPS=48.669205,6.155742]
Trace [timestamp=1438174609, ssid=freebox_msc, signal=42, données GPS=48.66921,6.155607]
Trace [timestamp=1438174610, ssid=freebox_msc, signal=42, données GPS=48.66921,6.155543]
Trace [timestamp=1438174612, ssid=freebox_msc, signal=42, données GPS=48.669213,6.155415]
Trace [timestamp=1438174613, ssid=freebox_msc, signal=42, données GPS=48.669215,6.155352]
Trace [timestamp=1438174614, ssid=freebox_msc, signal=42, données GPS=48.669215,6.155295]
Trace [timestamp=1438174616, ssid=freebox_msc, signal=42, données GPS=48.669218,6.155198]
Trace [timestamp=1438174617, ssid=freebox_msc, signal=42, données GPS=48.669225,6.155157]
Trace [timestamp=1438174619, ssid=freebox_msc, signal=42, données GPS=48.669238,6.155078]
Trace [timestamp=1438174620, ssid=freebox_msc, signal=42, données GPS=48.669247,6.155042]
Trace [timestamp=1438174622, ssid=freebox_msc, signal=42, données GPS=48.669225,6.154975]
Trace [timestamp=1438174623, ssid=freebox_msc, signal=42, données GPS=48.669237,6.154938]
Trace [timestamp=1438174624, ssid=freebox_msc, signal=42, données GPS=48.669235,6.154895]
Trace [timestamp=1438174626, ssid=freebox_msc, signal=42, données GPS=48.669208,6.154762]
Trace [timestamp=1438174627, ssid=freebox_msc, signal=42, données GPS=48.669195,6.154697]
Trace [timestamp=1438174433, ssid=FREEBOX_ISABELLE_VZ, signal=10, données GPS=48.669307,6.155363]
Trace [timestamp=1438174435, ssid=FREEBOX_ISABELLE_VZ, signal=10, données GPS=48.669338,6.155397]
Trace [timestamp=1438174436, ssid=FREEBOX_ISABELLE_VZ, signal=10, données GPS=48.669282,6.155557]
Trace [timestamp=1438174437, ssid=FREEBOX_ISABELLE_VZ, signal=10, données GPS=48.669282,6.155613]
Trace [timestamp=1438174439, ssid=FREEBOX_ISABELLE_VZ, signal=9, données GPS=48.669255,6.155777]
Trace [timestamp=1438174440, ssid=FREEBOX_ISABELLE_VZ, signal=9, données GPS=48.66926,6.155847]
Trace [timestamp=1438174442, ssid=FREEBOX_ISABELLE_VZ, signal=9, données GPS=48.669245,6.155988]
Trace [timestamp=1438174443, ssid=FREEBOX_ISABELLE_VZ, signal=9, données GPS=48.669243,6.156043]
Trace [timestamp=1438174445, ssid=FREEBOX_ISABELLE_VZ, signal=9, données GPS=48.669215,6.156143]
Trace [timestamp=1438174446, ssid=FREEBOX_ISABELLE_VZ, signal=9, données GPS=48.669187,6.156168]
Trace [timestamp=1438174447, ssid=FREEBOX_ISABELLE_VZ, signal=9, données GPS=48.669157,6.156175]
Trace [timestamp=1438174449, ssid=FREEBOX_ISABELLE_VZ, signal=9, données GPS=48.669095,6.156135]
Trace [timestamp=1438174486, ssid=FREEBOX_ISABELLE_VZ, signal=25, données GPS=48.668785,6.156028]
Trace [timestamp=1438174487, ssid=FREEBOX_ISABELLE_VZ, signal=25, données GPS=48.668818,6.156042]
Trace [timestamp=1438174488, ssid=FREEBOX_ISABELLE_VZ, signal=25, données GPS=48.668857,6.156055]
Trace [timestamp=1438174490, ssid=FREEBOX_ISABELLE_VZ, signal=25, données GPS=48.668913,6.156078]
Trace [timestamp=1438174491, ssid=FREEBOX_ISABELLE_VZ, signal=25, données GPS=48.668918,6.156093]
Trace [timestamp=1438174493, ssid=FREEBOX_ISABELLE_VZ, signal=25, données GPS=48.668965,6.156108]
Trace [timestamp=1438174494, ssid=FREEBOX_ISABELLE_VZ, signal=25, données GPS=48.668988,6.156125]
Trace [timestamp=1438174537, ssid=FREEBOX_ISABELLE_VZ, signal=23, données GPS=48.669397,6.155775]
Trace [timestamp=1438174538, ssid=FREEBOX_ISABELLE_VZ, signal=23, données GPS=48.669387,6.155723]
Trace [timestamp=1438174539, ssid=FREEBOX_ISABELLE_VZ, signal=23, données GPS=48.669373,6.155673]
Trace [timestamp=1438174541, ssid=FREEBOX_ISABELLE_VZ, signal=23, données GPS=48.669353,6.155588]
Trace [timestamp=1438174542, ssid=FREEBOX_ISABELLE_VZ, signal=23, données GPS=48.669345,6.155558]
Trace [timestamp=1438174544, ssid=FREEBOX_ISABELLE_VZ, signal=23, données GPS=48.669322,6.155537]
Trace [timestamp=1438174545, ssid=FREEBOX_ISABELLE_VZ, signal=23, données GPS=48.669315,6.155535]
Trace [timestamp=1438174546, ssid=FREEBOX_ISABELLE_VZ, signal=23, données GPS=48.669313,6.155538]
Trace [timestamp=1438174548, ssid=FREEBOX_ISABELLE_VZ, signal=23, données GPS=48.669313,6.155535]
Trace [timestamp=1438174549, ssid=FREEBOX_ISABELLE_VZ, signal=23, données GPS=48.669318,6.155528]
Trace [timestamp=1438174551, ssid=FREEBOX_ISABELLE_VZ, signal=23, données GPS=48.669325,6.155508]
Trace [timestamp=1438174552, ssid=FREEBOX_ISABELLE_VZ, signal=23, données GPS=48.669325,6.155502]
Trace [timestamp=1438174554, ssid=FREEBOX_ISABELLE_VZ, signal=23, données GPS=48.669307,6.15547]
Trace [timestamp=1438174555, ssid=FREEBOX_ISABELLE_VZ, signal=23, données GPS=48.669287,6.155423]
Trace [timestamp=1438174556, ssid=FREEBOX_ISABELLE_VZ, signal=23, données GPS=48.669285,6.15543]
Trace [timestamp=1438174442, ssid=Bouygues Telecom Wi-Fi, signal=23, données GPS=48.669245,6.155988]
Trace [timestamp=1438174443, ssid=Bouygues Telecom Wi-Fi, signal=23, données GPS=48.669243,6.156043]
Trace [timestamp=1438174445, ssid=Bouygues Telecom Wi-Fi, signal=23, données GPS=48.669215,6.156143]
Trace [timestamp=1438174446, ssid=Bouygues Telecom Wi-Fi, signal=23, données GPS=48.669187,6.156168]
Trace [timestamp=1438174447, ssid=Bouygues Telecom Wi-Fi, signal=23, données GPS=48.669157,6.156175]
Trace [timestamp=1438174449, ssid=Bouygues Telecom Wi-Fi, signal=23, données GPS=48.669095,6.156135]
Trace [timestamp=1438174450, ssid=Bouygues Telecom Wi-Fi, signal=23, données GPS=48.669063,6.156105]
Trace [timestamp=1438174462, ssid=Bouygues Telecom Wi-Fi, signal=26, données GPS=48.668675,6.155905]
Trace [timestamp=1438174463, ssid=Bouygues Telecom Wi-Fi, signal=26, données GPS=48.668627,6.15588]
Trace [timestamp=1438174464, ssid=Bouygues Telecom Wi-Fi, signal=26, données GPS=48.668577,6.155873]
Trace [timestamp=1438174466, ssid=Bouygues Telecom Wi-Fi, signal=28, données GPS=48.668483,6.155808]
Trace [timestamp=1438174467, ssid=Bouygues Telecom Wi-Fi, signal=28, données GPS=48.668438,6.15578]
Trace [timestamp=1438174469, ssid=Bouygues Telecom Wi-Fi, signal=28, données GPS=48.668352,6.155733]
Trace [timestamp=1438174470, ssid=Bouygues Telecom Wi-Fi, signal=28, données GPS=48.668313,6.155717]
Trace [timestamp=1438174471, ssid=Bouygues Telecom Wi-Fi, signal=28, données GPS=48.668278,6.155713]
Trace [timestamp=1438174473, ssid=Bouygues Telecom Wi-Fi, signal=22, données GPS=48.66826,6.155767]
Trace [timestamp=1438174474, ssid=Bouygues Telecom Wi-Fi, signal=22, données GPS=48.668275,6.1558]
Trace [timestamp=1438174476, ssid=Bouygues Telecom Wi-Fi, signal=22, données GPS=48.668328,6.155823]
Trace [timestamp=1438174477, ssid=Bouygues Telecom Wi-Fi, signal=22, données GPS=48.668365,6.155817]
Trace [timestamp=1438174479, ssid=Bouygues Telecom Wi-Fi, signal=22, données GPS=48.668445,6.155817]
Trace [timestamp=1438174480, ssid=Bouygues Telecom Wi-Fi, signal=22, données GPS=48.668498,6.155837]
Trace [timestamp=1438174481, ssid=Bouygues Telecom Wi-Fi, signal=22, données GPS=48.668547,6.155857]
Trace [timestamp=1438174483, ssid=Bouygues Telecom Wi-Fi, signal=22, données GPS=48.668652,6.155905]
Trace [timestamp=1438174484, ssid=Bouygues Telecom Wi-Fi, signal=22, données GPS=48.668702,6.155942]
Trace [timestamp=1438174504, ssid=Bouygues Telecom Wi-Fi, signal=42, données GPS=48.669242,6.156333]
Trace [timestamp=1438174505, ssid=Bouygues Telecom Wi-Fi, signal=42, données GPS=48.66926,6.156362]
Trace [timestamp=1438174507, ssid=Bouygues Telecom Wi-Fi, signal=42, données GPS=48.669293,6.156425]
Trace [timestamp=1438174508, ssid=Bouygues Telecom Wi-Fi, signal=28, données GPS=48.669322,6.156467]
Trace [timestamp=1438174510, ssid=Bouygues Telecom Wi-Fi, signal=28, données GPS=48.669362,6.15655]
Trace [timestamp=1438174511, ssid=Bouygues Telecom Wi-Fi, signal=28, données GPS=48.669382,6.156582]
Trace [timestamp=1438174513, ssid=Bouygues Telecom Wi-Fi, signal=28, données GPS=48.66942,6.156637]
Trace [timestamp=1438174514, ssid=Bouygues Telecom Wi-Fi, signal=28, données GPS=48.669428,6.156657]
Trace [timestamp=1438174515, ssid=Bouygues Telecom Wi-Fi, signal=42, données GPS=48.669432,6.156668]
Trace [timestamp=1438174517, ssid=Bouygues Telecom Wi-Fi, signal=42, données GPS=48.669465,6.156728]
Trace [timestamp=1438174518, ssid=Bouygues Telecom Wi-Fi, signal=43, données GPS=48.669487,6.156748]
Trace [timestamp=1438174520, ssid=Bouygues Telecom Wi-Fi, signal=44, données GPS=48.66951,6.156708]
Trace [timestamp=1438174521, ssid=Bouygues Telecom Wi-Fi, signal=45, données GPS=48.669513,6.156665]
Trace [timestamp=1438174522, ssid=Bouygues Telecom Wi-Fi, signal=42, données GPS=48.669515,6.156603]
Trace [timestamp=1438174524, ssid=Bouygues Telecom Wi-Fi, signal=42, données GPS=48.669507,6.156492]
Trace [timestamp=1438174525, ssid=Bouygues Telecom Wi-Fi, signal=42, données GPS=48.669502,6.156435]
Trace [timestamp=1438174527, ssid=Bouygues Telecom Wi-Fi, signal=28, données GPS=48.66949,6.156295]
Trace [timestamp=1438174528, ssid=Bouygues Telecom Wi-Fi, signal=28, données GPS=48.669487,6.156227]
Trace [timestamp=1438174529, ssid=Bouygues Telecom Wi-Fi, signal=28, données GPS=48.669487,6.156163]
Trace [timestamp=1438174531, ssid=Bouygues Telecom Wi-Fi, signal=28, données GPS=48.669482,6.156063]
Trace [timestamp=1438174532, ssid=Bouygues Telecom Wi-Fi, signal=28, données GPS=48.669468,6.156005]
Trace [timestamp=1438174534, ssid=Bouygues Telecom Wi-Fi, signal=28, données GPS=48.669428,6.15592]
Trace [timestamp=1438174535, ssid=Bouygues Telecom Wi-Fi, signal=28, données GPS=48.66941,6.155882]
Trace [timestamp=1438174537, ssid=Bouygues Telecom Wi-Fi, signal=28, données GPS=48.669397,6.155775]
Trace [timestamp=1438174538, ssid=Bouygues Telecom Wi-Fi, signal=28, données GPS=48.669387,6.155723]
Trace [timestamp=1438174539, ssid=Bouygues Telecom Wi-Fi, signal=28, données GPS=48.669373,6.155673]
Trace [timestamp=1438174568, ssid=Bouygues Telecom Wi-Fi, signal=42, données GPS=48.669272,6.155833]
Trace [timestamp=1438174569, ssid=Bouygues Telecom Wi-Fi, signal=42, données GPS=48.66926,6.155833]
Trace [timestamp=1438174571, ssid=Bouygues Telecom Wi-Fi, signal=42, données GPS=48.669252,6.15584]
Trace [timestamp=1438174572, ssid=Bouygues Telecom Wi-Fi, signal=42, données GPS=48.669245,6.155835]
Trace [timestamp=1438174573, ssid=Bouygues Telecom Wi-Fi, signal=42, données GPS=48.66924,6.155835]
Trace [timestamp=1438174575, ssid=Bouygues Telecom Wi-Fi, signal=42, données GPS=48.669218,6.155793]
Trace [timestamp=1438174576, ssid=Bouygues Telecom Wi-Fi, signal=23, données GPS=48.669213,6.155763]
Trace [timestamp=1438174578, ssid=Bouygues Telecom Wi-Fi, signal=23, données GPS=48.669207,6.155675]
Trace [timestamp=1438174579, ssid=Bouygues Telecom Wi-Fi, signal=23, données GPS=48.669193,6.155612]
Trace [timestamp=1438174580, ssid=Bouygues Telecom Wi-Fi, signal=23, données GPS=48.669185,6.155558]
Trace [timestamp=1438174582, ssid=Bouygues Telecom Wi-Fi, signal=23, données GPS=48.669158,6.155453]
Trace [timestamp=1438174583, ssid=Bouygues Telecom Wi-Fi, signal=23, données GPS=48.669135,6.155422]
Trace [timestamp=1438174585, ssid=Bouygues Telecom Wi-Fi, signal=23, données GPS=48.669082,6.155425]
Trace [timestamp=1438174586, ssid=Bouygues Telecom Wi-Fi, signal=23, données GPS=48.66906,6.15546]
Trace [timestamp=1438174588, ssid=Bouygues Telecom Wi-Fi, signal=23, données GPS=48.669042,6.155567]
Trace [timestamp=1438174589, ssid=Bouygues Telecom Wi-Fi, signal=23, données GPS=48.669045,6.155628]
Trace [timestamp=1438174592, ssid=Bouygues Telecom Wi-Fi, signal=42, données GPS=48.669053,6.15582]
Trace [timestamp=1438174593, ssid=Bouygues Telecom Wi-Fi, signal=42, données GPS=48.669045,6.155882]
Trace [timestamp=1438174595, ssid=Bouygues Telecom Wi-Fi, signal=42, données GPS=48.66905,6.155982]
Trace [timestamp=1438174596, ssid=Bouygues Telecom Wi-Fi, signal=42, données GPS=48.669068,6.15602]
Trace [timestamp=1438174597, ssid=Bouygues Telecom Wi-Fi, signal=42, données GPS=48.669093,6.156057]
Trace [timestamp=1438174599, ssid=Bouygues Telecom Wi-Fi, signal=42, données GPS=48.66915,6.156093]
Trace [timestamp=1438174600, ssid=Bouygues Telecom Wi-Fi, signal=42, données GPS=48.66919,6.156092]
Trace [timestamp=1438174602, ssid=Bouygues Telecom Wi-Fi, signal=42, données GPS=48.669217,6.156018]
Trace [timestamp=1438174605, ssid=Bouygues Telecom Wi-Fi, signal=42, données GPS=48.669203,6.155868]
Trace [timestamp=1438174606, ssid=Bouygues Telecom Wi-Fi, signal=42, données GPS=48.6692,6.155803]
Trace [timestamp=1438174607, ssid=Bouygues Telecom Wi-Fi, signal=42, données GPS=48.669205,6.155742]
Trace [timestamp=1438174609, ssid=Bouygues Telecom Wi-Fi, signal=28, données GPS=48.66921,6.155607]
Trace [timestamp=1438174610, ssid=Bouygues Telecom Wi-Fi, signal=28, données GPS=48.66921,6.155543]
Trace [timestamp=1438174612, ssid=Bouygues Telecom Wi-Fi, signal=28, données GPS=48.669213,6.155415]
Trace [timestamp=1438174613, ssid=Bouygues Telecom Wi-Fi, signal=28, données GPS=48.669215,6.155352]
Trace [timestamp=1438174614, ssid=Bouygues Telecom Wi-Fi, signal=28, données GPS=48.669215,6.155295]
Trace [timestamp=1438174616, ssid=Bouygues Telecom Wi-Fi, signal=28, données GPS=48.669218,6.155198]
Trace [timestamp=1438174617, ssid=Bouygues Telecom Wi-Fi, signal=28, données GPS=48.669225,6.155157]
Trace [timestamp=1438174619, ssid=Bouygues Telecom Wi-Fi, signal=28, données GPS=48.669238,6.155078]
Trace [timestamp=1438174620, ssid=Bouygues Telecom Wi-Fi, signal=28, données GPS=48.669247,6.155042]
Trace [timestamp=1438174622, ssid=Bouygues Telecom Wi-Fi, signal=28, données GPS=48.669225,6.154975]
Trace [timestamp=1438174623, ssid=Bouygues Telecom Wi-Fi, signal=28, données GPS=48.669237,6.154938]
Trace [timestamp=1438174443, ssid=freebox_kilinc, signal=26, données GPS=48.669243,6.156043]
Trace [timestamp=1438174445, ssid=freebox_kilinc, signal=26, données GPS=48.669215,6.156143]
Trace [timestamp=1438174446, ssid=freebox_kilinc, signal=26, données GPS=48.669187,6.156168]
Trace [timestamp=1438174447, ssid=freebox_kilinc, signal=26, données GPS=48.669157,6.156175]
Trace [timestamp=1438174449, ssid=freebox_kilinc, signal=26, données GPS=48.669095,6.156135]
Trace [timestamp=1438174450, ssid=freebox_kilinc, signal=26, données GPS=48.669063,6.156105]
Trace [timestamp=1438174452, ssid=freebox_kilinc, signal=26, données GPS=48.669007,6.15606]
Trace [timestamp=1438174453, ssid=freebox_kilinc, signal=26, données GPS=48.668985,6.156047]
Trace [timestamp=1438174531, ssid=freebox_kilinc, signal=25, données GPS=48.669482,6.156063]
Trace [timestamp=1438174532, ssid=freebox_kilinc, signal=25, données GPS=48.669468,6.156005]
Trace [timestamp=1438174534, ssid=freebox_kilinc, signal=25, données GPS=48.669428,6.15592]
Trace [timestamp=1438174535, ssid=freebox_kilinc, signal=25, données GPS=48.66941,6.155882]
Trace [timestamp=1438174537, ssid=freebox_kilinc, signal=25, données GPS=48.669397,6.155775]
Trace [timestamp=1438174538, ssid=freebox_kilinc, signal=25, données GPS=48.669387,6.155723]
Trace [timestamp=1438174539, ssid=freebox_kilinc, signal=25, données GPS=48.669373,6.155673]
Trace [timestamp=1438174541, ssid=freebox_kilinc, signal=25, données GPS=48.669353,6.155588]
Trace [timestamp=1438174542, ssid=freebox_kilinc, signal=25, données GPS=48.669345,6.155558]
Trace [timestamp=1438174544, ssid=freebox_kilinc, signal=25, données GPS=48.669322,6.155537]
Trace [timestamp=1438174552, ssid=freebox_kilinc, signal=26, données GPS=48.669325,6.155502]
Trace [timestamp=1438174554, ssid=freebox_kilinc, signal=26, données GPS=48.669307,6.15547]
Trace [timestamp=1438174555, ssid=freebox_kilinc, signal=26, données GPS=48.669287,6.155423]
Trace [timestamp=1438174556, ssid=freebox_kilinc, signal=26, données GPS=48.669285,6.15543]
Trace [timestamp=1438174558, ssid=freebox_kilinc, signal=26, données GPS=48.669283,6.155452]
Trace [timestamp=1438174559, ssid=freebox_kilinc, signal=26, données GPS=48.669285,6.155485]
Trace [timestamp=1438174561, ssid=freebox_kilinc, signal=26, données GPS=48.669292,6.155553]
Trace [timestamp=1438174562, ssid=freebox_kilinc, signal=26, données GPS=48.6693,6.155598]
Trace [timestamp=1438174563, ssid=freebox_kilinc, signal=26, données GPS=48.66931,6.155638]
Trace [timestamp=1438174565, ssid=freebox_kilinc, signal=26, données GPS=48.669318,6.155728]
Trace [timestamp=1438174566, ssid=freebox_kilinc, signal=26, données GPS=48.669312,6.155782]
Trace [timestamp=1438174568, ssid=freebox_kilinc, signal=26, données GPS=48.669272,6.155833]
Trace [timestamp=1438174569, ssid=freebox_kilinc, signal=26, données GPS=48.66926,6.155833]
Trace [timestamp=1438174571, ssid=freebox_kilinc, signal=26, données GPS=48.669252,6.15584]
Trace [timestamp=1438174572, ssid=freebox_kilinc, signal=26, données GPS=48.669245,6.155835]
Trace [timestamp=1438174606, ssid=freebox_kilinc, signal=26, données GPS=48.6692,6.155803]
Trace [timestamp=1438174607, ssid=freebox_kilinc, signal=26, données GPS=48.669205,6.155742]
Trace [timestamp=1438174609, ssid=freebox_kilinc, signal=26, données GPS=48.66921,6.155607]
Trace [timestamp=1438174610, ssid=freebox_kilinc, signal=26, données GPS=48.66921,6.155543]
Trace [timestamp=1438174612, ssid=freebox_kilinc, signal=26, données GPS=48.669213,6.155415]
Trace [timestamp=1438174613, ssid=freebox_kilinc, signal=26, données GPS=48.669215,6.155352]
Trace [timestamp=1438174614, ssid=freebox_kilinc, signal=26, données GPS=48.669215,6.155295]
Trace [timestamp=1438174616, ssid=freebox_kilinc, signal=26, données GPS=48.669218,6.155198]
Trace [timestamp=1438174617, ssid=freebox_kilinc, signal=26, données GPS=48.669225,6.155157]
Trace [timestamp=1438174619, ssid=freebox_kilinc, signal=26, données GPS=48.669238,6.155078]
Trace [timestamp=1438174620, ssid=freebox_kilinc, signal=26, données GPS=48.669247,6.155042]
Trace [timestamp=1438174622, ssid=freebox_kilinc, signal=26, données GPS=48.669225,6.154975]
Trace [timestamp=1438174447, ssid=CADESTAPSNancy, signal=28, données GPS=48.669157,6.156175]
Trace [timestamp=1438174449, ssid=CADESTAPSNancy, signal=28, données GPS=48.669095,6.156135]
Trace [timestamp=1438174450, ssid=CADESTAPSNancy, signal=26, données GPS=48.669063,6.156105]
Trace [timestamp=1438174452, ssid=CADESTAPSNancy, signal=26, données GPS=48.669007,6.15606]
Trace [timestamp=1438174453, ssid=CADESTAPSNancy, signal=26, données GPS=48.668985,6.156047]
Trace [timestamp=1438174454, ssid=CADESTAPSNancy, signal=26, données GPS=48.668965,6.156035]
Trace [timestamp=1438174456, ssid=CADESTAPSNancy, signal=26, données GPS=48.66893,6.156025]
Trace [timestamp=1438174457, ssid=CADESTAPSNancy, signal=28, données GPS=48.668898,6.156018]
Trace [timestamp=1438174459, ssid=CADESTAPSNancy, signal=28, données GPS=48.668818,6.155995]
Trace [timestamp=1438174460, ssid=CADESTAPSNancy, signal=42, données GPS=48.668763,6.15597]
Trace [timestamp=1438174462, ssid=CADESTAPSNancy, signal=42, données GPS=48.668675,6.155905]
Trace [timestamp=1438174463, ssid=CADESTAPSNancy, signal=42, données GPS=48.668627,6.15588]
Trace [timestamp=1438174464, ssid=CADESTAPSNancy, signal=42, données GPS=48.668577,6.155873]
Trace [timestamp=1438174466, ssid=CADESTAPSNancy, signal=42, données GPS=48.668483,6.155808]
Trace [timestamp=1438174467, ssid=CADESTAPSNancy, signal=42, données GPS=48.668438,6.15578]
Trace [timestamp=1438174469, ssid=CADESTAPSNancy, signal=23, données GPS=48.668352,6.155733]
Trace [timestamp=1438174470, ssid=CADESTAPSNancy, signal=23, données GPS=48.668313,6.155717]
Trace [timestamp=1438174471, ssid=CADESTAPSNancy, signal=23, données GPS=48.668278,6.155713]
Trace [timestamp=1438174473, ssid=CADESTAPSNancy, signal=23, données GPS=48.66826,6.155767]
Trace [timestamp=1438174474, ssid=CADESTAPSNancy, signal=42, données GPS=48.668275,6.1558]
Trace [timestamp=1438174476, ssid=CADESTAPSNancy, signal=42, données GPS=48.668328,6.155823]
Trace [timestamp=1438174477, ssid=CADESTAPSNancy, signal=42, données GPS=48.668365,6.155817]
